요양기관명,종별코드명,시도코드명,주소,x좌표,y좌표
의료법인기독교한국침례회의료재단왈레스기념 침례병원,종합병원,부산,부산광역시 금정구 금단로 200 (남산동),129.093593,35.2672656
의료법인대송의료재단 무안병원,종합병원,전남,전라남도 무안군 무안읍 몽탄로 65 (),126.4893985,34.9916302
의료법인대인의료재단 다니엘종합병원,종합병원,경기,경기도 부천시 중동로 361 다니엘종합병원 (약대동),126.7695002,37.5123285
의료법인덕산의료재단김천제일병원,종합병원,경북,경상북도 김천시 신음1길 12  (신음동),128.1187923,36.1354003
의료법인동신의료재단 동신병원,종합병원,서울,서울특별시 서대문구 연희로 272 동신병원 본관동 (홍은동),126.9364251,37.5813323
의료법인동춘의료재단문경제일병원,종합병원,경북,경상북도 문경시 당교3길 25  (모전동),128.189225,36.58444
의료법인루가의료재단 나은병원,종합병원,인천,인천광역시 서구 원적로 23-  23,126.6797423,37.4891168
의료법인명지의료재단명지병원,종합병원,경기,경기도 고양시 덕양구 화수로14번길 55 (화정동),126.8317297,37.6424757
의료법인명지의료재단명지병원,종합병원,충북,충청북도 제천시 내토로 991-0 의료법인명지의료재단명지병원,128.233951,37.1634681
의료법인목포구암의료재단 목포중앙병원,종합병원,전남,전라남도 목포시 영산로 623  (석현동),126.421025,34.8213917
의료법인백송의료재단 굿모닝병원,종합병원,경기,경기도 평택시 중앙로 338 (합정동),127.1204114,36.9906277
의료법인보원의료재단 경희의료원교육협력 중앙병원,종합병원,경남,경상남도 김해시 분성로 94-8 (외동),128.8570753,35.2307339
의료법인삼백의료재단상주성모병원,종합병원,경북,경상북도 상주시 냉림서성길 7  (냉림동),128.159725,36.4203096
의료법인석영의료재단창원제일종합병원,종합병원,경남,경상남도 창원시 마산합포구 3·15대로 238 (중앙동3가),128.5676,35.199085
의료법인석천재단고창병원,종합병원,전북,전라북도 고창군 고창읍 화신1길 9 (),126.6933531,35.4364278
의료법인성광의료재단일산차병원,종합병원,경기,"경기도 고양시 일산동구 중앙로 1205 지하1층(일부),지하2층,지하4층(일부),1층(일부),3층(일부),4~5층,6층(일부),7~10층 (장항동)",126.7757374,37.6541317
의료법인성세의료재단 뉴 성민병원,종합병원,인천,인천광역시 서구 신석로 70-  70,126.6698666,37.5097941
의료법인성화의료재단  대한병원,종합병원,서울,"서울특별시 강북구 도봉로 301 (수유동, 대한병원)",127.0226914,37.6354747
의료법인숭인의료재단 김해복음병원,종합병원,경남,경상남도 김해시 활천로 33 (삼정동),128.8931625,35.2306263
의료법인안동병원,종합병원,경북,경상북도 안동시 앙실로 11  (수상동),128.7010976,36.5467408
의료법인영경의료재단전주병원,종합병원,전북,"전라북도 전주시 완산구 한두평3길 13 (중화산동2가, 전주병원)",127.1248117,35.8152449
의료법인영성의료재단 고흥종합병원,종합병원,전남,전라남도 고흥군 고흥읍 고흥로 1935 (),127.2939625,34.6210654
의료법인영훈의료재단 유성선병원,종합병원,대전,대전광역시 유성구 북유성대로 93 (지족동),127.3249507,36.3751715
의료법인우리의료재단김포우리병원,종합병원,경기,경기도 김포시 감암로 11 김포우리병원 (걸포동),126.7107331,37.6323325
의료법인은성의료재단좋은삼선병원,종합병원,부산,부산광역시 사상구 가야대로 326 (주례동),129.0081663,35.1505
의료법인은성의료재단좋은선린병원,종합병원,경북,경상북도 포항시 북구 대신로 43  (대신동),129.3670367,36.0482631
의료법인인봉의료재단뉴고려병원,종합병원,경기,경기도 김포시 김포한강3로 283 뉴고려병원 (장기동),126.6602289,37.6409296
의료법인일심의료재단우리병원,종합병원,경기,경기도 포천시 소흘읍 호국로 661 661,127.1481116,37.8274803
의료법인정화의료재단 김원묵기념봉생병원,종합병원,부산,"부산광역시 동구 중앙대로 401 (좌천동, 봉생병원)",129.0501832,35.1310012
의료법인청아의료재단청아병원,종합병원,경남,경상남도 창원시 마산회원구 내서읍 광려천서로 67 (청아병원),128.50965,35.248035
의료법인청언의료재단 순천제일병원,종합병원,전남,전라남도 순천시 기적의도서관1길 3  (조례동),127.524175,34.9549263
의료법인풍산의료재단동부제일병원,종합병원,서울,"서울특별시 중랑구 망우로 511 (망우동, 동부제일병원)",127.1090094,37.6007085
의료법인한국의료재단 순천한국병원,종합병원,전남,전라남도 순천시 우명길 42  (연향동),127.5122885,34.9477666
의료법인한마음의료재단하나병원,종합병원,충북,충청북도 청주시 흥덕구 2순환로 1262-0 하나병원,127.4308627,36.6235047
의료법인한성재단포항세명기독병원,종합병원,경북,경상북도 포항시 남구 포스코대로 351  (대도동),129.3622256,36.0177172
의료법인한전의료재단 한일병원,종합병원,서울,서울특별시 도봉구 우이천로 308 (쌍문동),127.0291228,37.6461401
의료법인합포의료재단에스엠지연세병원,종합병원,경남,"경상남도 창원시 마산합포구 3·15대로 76 (월남동2가, 합포의료재단)",128.5616013,35.1863148
의료법인해민의료재단 세안종합병원,종합병원,전남,전라남도 목포시 고하대로 795-2 (연산동),126.3802331,34.8168192
의료법인행촌의료재단 해남종합병원,종합병원,전남,전라남도 해남군 해남읍 해남로 45 (),126.6127915,34.5717972
의료법인혜명심의료재단 울산병원,종합병원,울산,울산광역시 남구 월평로171번길 13 (신정동),129.3231103,35.5462649
의료법인환명의료재단 조은금강병원,종합병원,경남,경상남도 김해시 김해대로 1814-37 (삼계동),128.8615328,35.2623214
의산의료재단 강릉고려병원,종합병원,강원,강원도 강릉시 옥가로 30 30,128.8998047,37.7590068
이화여자대학교의과대학부속서울병원,종합병원,서울,서울특별시 강서구 공항대로 260 이화여자대학교 제2부속병원 (마곡동),126.8362668,37.5572629
익산병원,종합병원,전북,전라북도 익산시 무왕로 969 (신동),126.9665159,35.9616504
인산의료재단 메트로병원,종합병원,경기,"경기도 안양시 만안구 명학로33번길 8 (안양동, 메트로병원)",126.9352309,37.3786666
인제대학교 상계백병원,종합병원,서울,서울특별시 노원구 동일로 1342 상계백병원 (상계동),127.0631233,37.6485282
인제대학교 서울백병원,종합병원,서울,서울특별시 중구 마른내로 9-9 (저동2가),126.9886722,37.56482718
인제대학교 해운대백병원,종합병원,부산,부산광역시 해운대구 해운대로 875 (좌동),129.182013,35.173443
인제대학교일산백병원,종합병원,경기,경기도 고양시 일산서구 주화로 170 (대화동),126.7504331,37.6743138
인천광역시의료원,종합병원,인천,인천광역시 동구 방축로 217-  217,126.66875,37.4787429
인천기독병원,종합병원,인천,인천광역시 중구 답동로30번길 10 (율목동),126.6321078,37.471217
인천세종병원,종합병원,인천,인천광역시 계양구 계양문화로 20-   (작전동),126.7368717,37.5324735
인천힘찬종합병원,종합병원,인천,인천광역시 남동구 논현로 72-0 인천힘찬종합병원,,
재단법인 아산사회복지재단 부속 보령아산병원,종합병원,충남,충청남도 보령시 죽성로 136  (죽정동),126.6228522,36.3811282
재단법인 아산사회복지재단 정읍아산병원,종합병원,전북,전라북도 정읍시 충정로 606-22 (용계동),126.8234125,35.5888321
재단법인대구포교성베네딕도수녀회창원파티마병원,종합병원,경남,경상남도 창원시 의창구 창이대로 45-45 (명서동),128.645913,35.237293
재단법인베스티안재단베스티안병원,종합병원,충북,충청북도 청주시 흥덕구 오송읍 오송생명1로 191-0 (),127.3216409,36.6364294
재단법인예수병원유지재단예수병원,종합병원,전북,"전라북도 전주시 완산구 서원로 365 (중화산동1가, 예수병원)",127.1332292,35.8143917
재단법인천주교부산교구유지재단 메리놀병원,종합병원,부산,부산광역시 중구 중구로 121 (대청동4가),129.0324148,35.1076838
재단법인한호기독교선교회 일신기독병원,종합병원,부산,부산광역시 동구 정공단로 27 (좌천동),129.0543811,35.135783
전라남도순천의료원,종합병원,전남,전라남도 순천시 서문성터길 2  (매곡동),,
전라북도 군산의료원,종합병원,전북,"전라북도 군산시 의료원로 27 (지곡동, 군산의료원)",126.7117407,35.9549526
전라북도 남원의료원,종합병원,전북,전라북도 남원시 충정로 365 (고죽동),127.4073171,35.4318756
전주고려병원,종합병원,전북,전라북도 전주시 덕진구 안덕원로 367 (산정동),127.1670378,35.8398807
제일병원,종합병원,경남,경상남도 진주시 진주대로 885 (강남동),128.0902544,35.1794723
제주대학교병원,종합병원,제주,제주특별자치도 제주시 아란13길 15-  제주대학교병원 (아라일동),126.5452109,33.4671105
제주특별자치도 서귀포의료원,종합병원,제주,제주특별자치도 서귀포시 장수로 47 (동홍동),126.5639216,33.2555355
제주한라병원,종합병원,제주,제주특별자치도 제주시 도령로 65-   (연동),126.4850403,33.489961
조은오산병원,종합병원,경기,경기도 오산시 오산로 307 (오산동),127.0682104,37.1542524
좋은문화병원,종합병원,부산,부산광역시 동구 범일로 119 (범일동),129.0590772,35.140867
진주고려병원,종합병원,경남,"경상남도 진주시 동진로 2 (칠암동, 진주고려병원)",128.0920865,35.1784916
차의과학대학교 강남차병원,종합병원,서울,"서울특별시 강남구 논현로 566 강남차병원(역삼동650-9, 606-4, 605외2필지(지하7층~지하1층, 지상2층~7층)) (역삼동)",127.035055,37.5067941
차의과학대학교부속구미차병원,종합병원,경북,경상북도 구미시 신시로10길 12  (형곡동),128.3405414,36.1145325
차의과학대학교분당차병원,종합병원,경기,경기도 성남시 분당구 야탑로 59 (야탑동),127.1254535,37.4102384
참조은병원,종합병원,경기,경기도 광주시 광주대로 45 (경안동),127.2602408,37.4109444
창원경상국립대학교병원,종합병원,경남,"경상남도 창원시 성산구 삼정자로 11 (성주동, 창원경상대학교병원)",128.7078463,35.1990873
창원한마음병원,종합병원,경남,경상남도 창원시 의창구 용동로57번길 8 (사림동),128.6865915,35.2212186
첨단종합병원,종합병원,광주,광주광역시 광산구 첨단중앙로170번길 59  (쌍암동),126.8453041,35.2211088
청주성모병원,종합병원,충북,충청북도 청주시 청원구 주성로 173-19  (주중동),127.4856059,36.673536
추병원,종합병원,경기,경기도 의정부시 평화로 650 (의정부동),127.0451394,37.749733
충청남도 공주의료원,종합병원,충남,충청남도 공주시 무령로 77 (웅진동),127.1094762,36.458987
충청남도 서산의료원,종합병원,충남,충청남도 서산시 중앙로 149  (석림동),126.4652578,36.7755835
충청남도 천안의료원,종합병원,충남,충청남도 천안시 동남구 충절로 537  (삼룡동),127.1791797,36.7756271
충청남도 홍성의료원,종합병원,충남,충청남도 홍성군 홍성읍 조양로 224 (),126.674413,36.599349
충청북도 청주의료원,종합병원,충북,충청북도 청주시 서원구 흥덕로 48  (사직동),127.4730326,36.6402026
충청북도 충주의료원,종합병원,충북,충청북도 충주시 안림로 239-50 충청북도충주의료원,127.9706116,36.9796506
